,Center,Left,Right,Name,Steering,Throttle,Break,Speed
341,data/IMG/center_2019_05_12_08_56_57_845.jpg,data/IMG/left_2019_05_12_08_56_57_845.jpg,data/IMG/right_2019_05_12_08_56_57_845.jpg,2019_05_12_08_56_57_845.jpg,0.0,1.0,0.0,30.19009
342,data/IMG/center_2019_05_12_08_56_57_930.jpg,data/IMG/left_2019_05_12_08_56_57_930.jpg,data/IMG/right_2019_05_12_08_56_57_930.jpg,2019_05_12_08_56_57_930.jpg,0.0,1.0,0.0,30.19027
343,data/IMG/center_2019_05_12_08_56_58_010.jpg,data/IMG/left_2019_05_12_08_56_58_010.jpg,data/IMG/right_2019_05_12_08_56_58_010.jpg,2019_05_12_08_56_58_010.jpg,0.0,1.0,0.0,30.1907
344,data/IMG/center_2019_05_12_08_56_58_092.jpg,data/IMG/left_2019_05_12_08_56_58_092.jpg,data/IMG/right_2019_05_12_08_56_58_092.jpg,2019_05_12_08_56_58_092.jpg,0.0,1.0,0.0,30.190309999999997
345,data/IMG/center_2019_05_12_08_56_58_167.jpg,data/IMG/left_2019_05_12_08_56_58_167.jpg,data/IMG/right_2019_05_12_08_56_58_167.jpg,2019_05_12_08_56_58_167.jpg,0.0,1.0,0.0,30.19026
346,data/IMG/center_2019_05_12_08_56_58_246.jpg,data/IMG/left_2019_05_12_08_56_58_246.jpg,data/IMG/right_2019_05_12_08_56_58_246.jpg,2019_05_12_08_56_58_246.jpg,0.0,1.0,0.0,30.19008
347,data/IMG/center_2019_05_12_08_56_58_318.jpg,data/IMG/left_2019_05_12_08_56_58_318.jpg,data/IMG/right_2019_05_12_08_56_58_318.jpg,2019_05_12_08_56_58_318.jpg,0.0,1.0,0.0,30.19003
348,data/IMG/center_2019_05_12_08_56_58_404.jpg,data/IMG/left_2019_05_12_08_56_58_404.jpg,data/IMG/right_2019_05_12_08_56_58_404.jpg,2019_05_12_08_56_58_404.jpg,0.0,1.0,0.0,30.19015
349,data/IMG/center_2019_05_12_08_56_58_476.jpg,data/IMG/left_2019_05_12_08_56_58_476.jpg,data/IMG/right_2019_05_12_08_56_58_476.jpg,2019_05_12_08_56_58_476.jpg,0.0,1.0,0.0,30.189809999999998
350,data/IMG/center_2019_05_12_08_56_58_556.jpg,data/IMG/left_2019_05_12_08_56_58_556.jpg,data/IMG/right_2019_05_12_08_56_58_556.jpg,2019_05_12_08_56_58_556.jpg,0.0,1.0,0.0,30.18996
351,data/IMG/center_2019_05_12_08_56_58_641.jpg,data/IMG/left_2019_05_12_08_56_58_641.jpg,data/IMG/right_2019_05_12_08_56_58_641.jpg,2019_05_12_08_56_58_641.jpg,0.0,1.0,0.0,30.190070000000002
352,data/IMG/center_2019_05_12_08_56_58_713.jpg,data/IMG/left_2019_05_12_08_56_58_713.jpg,data/IMG/right_2019_05_12_08_56_58_713.jpg,2019_05_12_08_56_58_713.jpg,0.0,1.0,0.0,30.18982
353,data/IMG/center_2019_05_12_08_56_58_793.jpg,data/IMG/left_2019_05_12_08_56_58_793.jpg,data/IMG/right_2019_05_12_08_56_58_793.jpg,2019_05_12_08_56_58_793.jpg,0.0,1.0,0.0,30.19015
354,data/IMG/center_2019_05_12_08_56_58_872.jpg,data/IMG/left_2019_05_12_08_56_58_872.jpg,data/IMG/right_2019_05_12_08_56_58_872.jpg,2019_05_12_08_56_58_872.jpg,0.0,1.0,0.0,30.19012
355,data/IMG/center_2019_05_12_08_56_58_950.jpg,data/IMG/left_2019_05_12_08_56_58_950.jpg,data/IMG/right_2019_05_12_08_56_58_950.jpg,2019_05_12_08_56_58_950.jpg,0.0,1.0,0.0,30.1903
356,data/IMG/center_2019_05_12_08_56_59_034.jpg,data/IMG/left_2019_05_12_08_56_59_034.jpg,data/IMG/right_2019_05_12_08_56_59_034.jpg,2019_05_12_08_56_59_034.jpg,0.0,1.0,0.0,30.190170000000002
357,data/IMG/center_2019_05_12_08_56_59_108.jpg,data/IMG/left_2019_05_12_08_56_59_108.jpg,data/IMG/right_2019_05_12_08_56_59_108.jpg,2019_05_12_08_56_59_108.jpg,0.0,1.0,0.0,30.19012
358,data/IMG/center_2019_05_12_08_56_59_194.jpg,data/IMG/left_2019_05_12_08_56_59_194.jpg,data/IMG/right_2019_05_12_08_56_59_194.jpg,2019_05_12_08_56_59_194.jpg,0.0,1.0,0.0,30.19015
359,data/IMG/center_2019_05_12_08_56_59_269.jpg,data/IMG/left_2019_05_12_08_56_59_269.jpg,data/IMG/right_2019_05_12_08_56_59_269.jpg,2019_05_12_08_56_59_269.jpg,0.0,1.0,0.0,30.190140000000003
360,data/IMG/center_2019_05_12_08_56_59_350.jpg,data/IMG/left_2019_05_12_08_56_59_350.jpg,data/IMG/right_2019_05_12_08_56_59_350.jpg,2019_05_12_08_56_59_350.jpg,0.0,1.0,0.0,30.19009
361,data/IMG/center_2019_05_12_08_56_59_443.jpg,data/IMG/left_2019_05_12_08_56_59_443.jpg,data/IMG/right_2019_05_12_08_56_59_443.jpg,2019_05_12_08_56_59_443.jpg,0.0,1.0,0.0,30.2366
362,data/IMG/center_2019_05_12_08_56_59_523.jpg,data/IMG/left_2019_05_12_08_56_59_523.jpg,data/IMG/right_2019_05_12_08_56_59_523.jpg,2019_05_12_08_56_59_523.jpg,0.0,1.0,0.0,30.110970000000002
363,data/IMG/center_2019_05_12_08_56_59_612.jpg,data/IMG/left_2019_05_12_08_56_59_612.jpg,data/IMG/right_2019_05_12_08_56_59_612.jpg,2019_05_12_08_56_59_612.jpg,0.0,1.0,0.0,30.066370000000003
364,data/IMG/center_2019_05_12_08_56_59_682.jpg,data/IMG/left_2019_05_12_08_56_59_682.jpg,data/IMG/right_2019_05_12_08_56_59_682.jpg,2019_05_12_08_56_59_682.jpg,0.0,1.0,0.0,30.38901
365,data/IMG/center_2019_05_12_08_56_59_768.jpg,data/IMG/left_2019_05_12_08_56_59_768.jpg,data/IMG/right_2019_05_12_08_56_59_768.jpg,2019_05_12_08_56_59_768.jpg,0.0,1.0,0.0,30.18921
366,data/IMG/center_2019_05_12_08_56_59_840.jpg,data/IMG/left_2019_05_12_08_56_59_840.jpg,data/IMG/right_2019_05_12_08_56_59_840.jpg,2019_05_12_08_56_59_840.jpg,0.0,1.0,0.0,30.18848
367,data/IMG/center_2019_05_12_08_56_59_916.jpg,data/IMG/left_2019_05_12_08_56_59_916.jpg,data/IMG/right_2019_05_12_08_56_59_916.jpg,2019_05_12_08_56_59_916.jpg,0.0,1.0,0.0,30.189809999999998
368,data/IMG/center_2019_05_12_08_57_00_007.jpg,data/IMG/left_2019_05_12_08_57_00_007.jpg,data/IMG/right_2019_05_12_08_57_00_007.jpg,2019_05_12_08_57_00_007.jpg,0.0,1.0,0.0,30.19002
369,data/IMG/center_2019_05_12_08_57_00_087.jpg,data/IMG/left_2019_05_12_08_57_00_087.jpg,data/IMG/right_2019_05_12_08_57_00_087.jpg,2019_05_12_08_57_00_087.jpg,0.0,1.0,0.0,30.189970000000002
370,data/IMG/center_2019_05_12_08_57_00_176.jpg,data/IMG/left_2019_05_12_08_57_00_176.jpg,data/IMG/right_2019_05_12_08_57_00_176.jpg,2019_05_12_08_57_00_176.jpg,0.0,1.0,0.0,30.18993
371,data/IMG/center_2019_05_12_08_57_00_255.jpg,data/IMG/left_2019_05_12_08_57_00_255.jpg,data/IMG/right_2019_05_12_08_57_00_255.jpg,2019_05_12_08_57_00_255.jpg,0.0,1.0,0.0,30.1899
372,data/IMG/center_2019_05_12_08_57_00_336.jpg,data/IMG/left_2019_05_12_08_57_00_336.jpg,data/IMG/right_2019_05_12_08_57_00_336.jpg,2019_05_12_08_57_00_336.jpg,0.0,1.0,0.0,30.1899
373,data/IMG/center_2019_05_12_08_57_00_422.jpg,data/IMG/left_2019_05_12_08_57_00_422.jpg,data/IMG/right_2019_05_12_08_57_00_422.jpg,2019_05_12_08_57_00_422.jpg,0.0,1.0,0.0,30.18988
374,data/IMG/center_2019_05_12_08_57_00_501.jpg,data/IMG/left_2019_05_12_08_57_00_501.jpg,data/IMG/right_2019_05_12_08_57_00_501.jpg,2019_05_12_08_57_00_501.jpg,0.0,1.0,0.0,30.1899
375,data/IMG/center_2019_05_12_08_57_00_597.jpg,data/IMG/left_2019_05_12_08_57_00_597.jpg,data/IMG/right_2019_05_12_08_57_00_597.jpg,2019_05_12_08_57_00_597.jpg,0.0,1.0,0.0,30.189909999999998
376,data/IMG/center_2019_05_12_08_57_00_696.jpg,data/IMG/left_2019_05_12_08_57_00_696.jpg,data/IMG/right_2019_05_12_08_57_00_696.jpg,2019_05_12_08_57_00_696.jpg,0.0,1.0,0.0,30.189890000000002
377,data/IMG/center_2019_05_12_08_57_00_771.jpg,data/IMG/left_2019_05_12_08_57_00_771.jpg,data/IMG/right_2019_05_12_08_57_00_771.jpg,2019_05_12_08_57_00_771.jpg,0.0,1.0,0.0,30.1899
378,data/IMG/center_2019_05_12_08_57_00_855.jpg,data/IMG/left_2019_05_12_08_57_00_855.jpg,data/IMG/right_2019_05_12_08_57_00_855.jpg,2019_05_12_08_57_00_855.jpg,0.0,1.0,0.0,30.189890000000002
379,data/IMG/center_2019_05_12_08_57_00_944.jpg,data/IMG/left_2019_05_12_08_57_00_944.jpg,data/IMG/right_2019_05_12_08_57_00_944.jpg,2019_05_12_08_57_00_944.jpg,0.0,1.0,0.0,30.1899
380,data/IMG/center_2019_05_12_08_57_01_042.jpg,data/IMG/left_2019_05_12_08_57_01_042.jpg,data/IMG/right_2019_05_12_08_57_01_042.jpg,2019_05_12_08_57_01_042.jpg,0.0,1.0,0.0,30.189890000000002
381,data/IMG/center_2019_05_12_08_57_01_124.jpg,data/IMG/left_2019_05_12_08_57_01_124.jpg,data/IMG/right_2019_05_12_08_57_01_124.jpg,2019_05_12_08_57_01_124.jpg,0.0,1.0,0.0,30.189890000000002
382,data/IMG/center_2019_05_12_08_57_01_215.jpg,data/IMG/left_2019_05_12_08_57_01_215.jpg,data/IMG/right_2019_05_12_08_57_01_215.jpg,2019_05_12_08_57_01_215.jpg,0.0,1.0,0.0,30.189909999999998
383,data/IMG/center_2019_05_12_08_57_01_297.jpg,data/IMG/left_2019_05_12_08_57_01_297.jpg,data/IMG/right_2019_05_12_08_57_01_297.jpg,2019_05_12_08_57_01_297.jpg,0.0,1.0,0.0,30.189909999999998
384,data/IMG/center_2019_05_12_08_57_01_394.jpg,data/IMG/left_2019_05_12_08_57_01_394.jpg,data/IMG/right_2019_05_12_08_57_01_394.jpg,2019_05_12_08_57_01_394.jpg,-0.1,1.0,0.0,30.18732
385,data/IMG/center_2019_05_12_08_57_01_474.jpg,data/IMG/left_2019_05_12_08_57_01_474.jpg,data/IMG/right_2019_05_12_08_57_01_474.jpg,2019_05_12_08_57_01_474.jpg,-0.3,1.0,0.0,30.16907
386,data/IMG/center_2019_05_12_08_57_01_567.jpg,data/IMG/left_2019_05_12_08_57_01_567.jpg,data/IMG/right_2019_05_12_08_57_01_567.jpg,2019_05_12_08_57_01_567.jpg,0.0,1.0,0.0,30.18941
387,data/IMG/center_2019_05_12_08_57_01_644.jpg,data/IMG/left_2019_05_12_08_57_01_644.jpg,data/IMG/right_2019_05_12_08_57_01_644.jpg,2019_05_12_08_57_01_644.jpg,0.0,1.0,0.0,30.1898
388,data/IMG/center_2019_05_12_08_57_01_731.jpg,data/IMG/left_2019_05_12_08_57_01_731.jpg,data/IMG/right_2019_05_12_08_57_01_731.jpg,2019_05_12_08_57_01_731.jpg,0.0,1.0,0.0,30.18993
389,data/IMG/center_2019_05_12_08_57_01_814.jpg,data/IMG/left_2019_05_12_08_57_01_814.jpg,data/IMG/right_2019_05_12_08_57_01_814.jpg,2019_05_12_08_57_01_814.jpg,0.0,1.0,0.0,30.189940000000004
390,data/IMG/center_2019_05_12_08_57_01_901.jpg,data/IMG/left_2019_05_12_08_57_01_901.jpg,data/IMG/right_2019_05_12_08_57_01_901.jpg,2019_05_12_08_57_01_901.jpg,0.0,1.0,0.0,30.18996
391,data/IMG/center_2019_05_12_08_57_01_993.jpg,data/IMG/left_2019_05_12_08_57_01_993.jpg,data/IMG/right_2019_05_12_08_57_01_993.jpg,2019_05_12_08_57_01_993.jpg,0.0,1.0,0.0,30.18996
392,data/IMG/center_2019_05_12_08_57_02_081.jpg,data/IMG/left_2019_05_12_08_57_02_081.jpg,data/IMG/right_2019_05_12_08_57_02_081.jpg,2019_05_12_08_57_02_081.jpg,0.0,1.0,0.0,30.189970000000002
393,data/IMG/center_2019_05_12_08_57_02_183.jpg,data/IMG/left_2019_05_12_08_57_02_183.jpg,data/IMG/right_2019_05_12_08_57_02_183.jpg,2019_05_12_08_57_02_183.jpg,0.1,1.0,0.0,30.18726
394,data/IMG/center_2019_05_12_08_57_02_271.jpg,data/IMG/left_2019_05_12_08_57_02_271.jpg,data/IMG/right_2019_05_12_08_57_02_271.jpg,2019_05_12_08_57_02_271.jpg,0.35,1.0,0.0,30.16292
395,data/IMG/center_2019_05_12_08_57_02_352.jpg,data/IMG/left_2019_05_12_08_57_02_352.jpg,data/IMG/right_2019_05_12_08_57_02_352.jpg,2019_05_12_08_57_02_352.jpg,0.0,1.0,0.0,30.189159999999998
396,data/IMG/center_2019_05_12_08_57_02_434.jpg,data/IMG/left_2019_05_12_08_57_02_434.jpg,data/IMG/right_2019_05_12_08_57_02_434.jpg,2019_05_12_08_57_02_434.jpg,0.0,1.0,0.0,30.18968
397,data/IMG/center_2019_05_12_08_57_02_519.jpg,data/IMG/left_2019_05_12_08_57_02_519.jpg,data/IMG/right_2019_05_12_08_57_02_519.jpg,2019_05_12_08_57_02_519.jpg,0.0,1.0,0.0,30.189840000000004
398,data/IMG/center_2019_05_12_08_57_02_604.jpg,data/IMG/left_2019_05_12_08_57_02_604.jpg,data/IMG/right_2019_05_12_08_57_02_604.jpg,2019_05_12_08_57_02_604.jpg,0.0,1.0,0.0,30.18988
399,data/IMG/center_2019_05_12_08_57_02_697.jpg,data/IMG/left_2019_05_12_08_57_02_697.jpg,data/IMG/right_2019_05_12_08_57_02_697.jpg,2019_05_12_08_57_02_697.jpg,0.0,1.0,0.0,30.189890000000002
400,data/IMG/center_2019_05_12_08_57_02_778.jpg,data/IMG/left_2019_05_12_08_57_02_778.jpg,data/IMG/right_2019_05_12_08_57_02_778.jpg,2019_05_12_08_57_02_778.jpg,-0.2,1.0,0.0,30.1793
401,data/IMG/center_2019_05_12_08_57_02_864.jpg,data/IMG/left_2019_05_12_08_57_02_864.jpg,data/IMG/right_2019_05_12_08_57_02_864.jpg,2019_05_12_08_57_02_864.jpg,0.0,1.0,0.0,30.18985
402,data/IMG/center_2019_05_12_08_57_02_958.jpg,data/IMG/left_2019_05_12_08_57_02_958.jpg,data/IMG/right_2019_05_12_08_57_02_958.jpg,2019_05_12_08_57_02_958.jpg,0.0,1.0,0.0,30.18985
403,data/IMG/center_2019_05_12_08_57_03_047.jpg,data/IMG/left_2019_05_12_08_57_03_047.jpg,data/IMG/right_2019_05_12_08_57_03_047.jpg,2019_05_12_08_57_03_047.jpg,0.0,1.0,0.0,30.189909999999998
404,data/IMG/center_2019_05_12_08_57_03_132.jpg,data/IMG/left_2019_05_12_08_57_03_132.jpg,data/IMG/right_2019_05_12_08_57_03_132.jpg,2019_05_12_08_57_03_132.jpg,0.0,1.0,0.0,30.189909999999998
405,data/IMG/center_2019_05_12_08_57_03_229.jpg,data/IMG/left_2019_05_12_08_57_03_229.jpg,data/IMG/right_2019_05_12_08_57_03_229.jpg,2019_05_12_08_57_03_229.jpg,0.0,1.0,0.0,30.1899
406,data/IMG/center_2019_05_12_08_57_03_319.jpg,data/IMG/left_2019_05_12_08_57_03_319.jpg,data/IMG/right_2019_05_12_08_57_03_319.jpg,2019_05_12_08_57_03_319.jpg,0.0,1.0,0.0,30.1899
407,data/IMG/center_2019_05_12_08_57_03_400.jpg,data/IMG/left_2019_05_12_08_57_03_400.jpg,data/IMG/right_2019_05_12_08_57_03_400.jpg,2019_05_12_08_57_03_400.jpg,0.0,1.0,0.0,30.1899
408,data/IMG/center_2019_05_12_08_57_03_479.jpg,data/IMG/left_2019_05_12_08_57_03_479.jpg,data/IMG/right_2019_05_12_08_57_03_479.jpg,2019_05_12_08_57_03_479.jpg,0.0,1.0,0.0,30.189890000000002
409,data/IMG/center_2019_05_12_08_57_03_562.jpg,data/IMG/left_2019_05_12_08_57_03_562.jpg,data/IMG/right_2019_05_12_08_57_03_562.jpg,2019_05_12_08_57_03_562.jpg,0.0,1.0,0.0,30.18993
410,data/IMG/center_2019_05_12_08_57_03_653.jpg,data/IMG/left_2019_05_12_08_57_03_653.jpg,data/IMG/right_2019_05_12_08_57_03_653.jpg,2019_05_12_08_57_03_653.jpg,0.0,1.0,0.0,30.1899
411,data/IMG/center_2019_05_12_08_57_03_740.jpg,data/IMG/left_2019_05_12_08_57_03_740.jpg,data/IMG/right_2019_05_12_08_57_03_740.jpg,2019_05_12_08_57_03_740.jpg,0.0,1.0,0.0,30.18992
412,data/IMG/center_2019_05_12_08_57_03_831.jpg,data/IMG/left_2019_05_12_08_57_03_831.jpg,data/IMG/right_2019_05_12_08_57_03_831.jpg,2019_05_12_08_57_03_831.jpg,0.0,1.0,0.0,30.18992
413,data/IMG/center_2019_05_12_08_57_03_914.jpg,data/IMG/left_2019_05_12_08_57_03_914.jpg,data/IMG/right_2019_05_12_08_57_03_914.jpg,2019_05_12_08_57_03_914.jpg,0.0,1.0,0.0,30.1899
414,data/IMG/center_2019_05_12_08_57_04_004.jpg,data/IMG/left_2019_05_12_08_57_04_004.jpg,data/IMG/right_2019_05_12_08_57_04_004.jpg,2019_05_12_08_57_04_004.jpg,0.0,1.0,0.0,30.189909999999998
415,data/IMG/center_2019_05_12_08_57_04_093.jpg,data/IMG/left_2019_05_12_08_57_04_093.jpg,data/IMG/right_2019_05_12_08_57_04_093.jpg,2019_05_12_08_57_04_093.jpg,0.0,1.0,0.0,30.18992
416,data/IMG/center_2019_05_12_08_57_04_186.jpg,data/IMG/left_2019_05_12_08_57_04_186.jpg,data/IMG/right_2019_05_12_08_57_04_186.jpg,2019_05_12_08_57_04_186.jpg,0.0,1.0,0.0,30.1899
417,data/IMG/center_2019_05_12_08_57_04_271.jpg,data/IMG/left_2019_05_12_08_57_04_271.jpg,data/IMG/right_2019_05_12_08_57_04_271.jpg,2019_05_12_08_57_04_271.jpg,0.0,1.0,0.0,30.189909999999998
418,data/IMG/center_2019_05_12_08_57_04_363.jpg,data/IMG/left_2019_05_12_08_57_04_363.jpg,data/IMG/right_2019_05_12_08_57_04_363.jpg,2019_05_12_08_57_04_363.jpg,0.0,1.0,0.0,30.1899
419,data/IMG/center_2019_05_12_08_57_04_460.jpg,data/IMG/left_2019_05_12_08_57_04_460.jpg,data/IMG/right_2019_05_12_08_57_04_460.jpg,2019_05_12_08_57_04_460.jpg,0.0,1.0,0.0,30.189890000000002
420,data/IMG/center_2019_05_12_08_57_04_540.jpg,data/IMG/left_2019_05_12_08_57_04_540.jpg,data/IMG/right_2019_05_12_08_57_04_540.jpg,2019_05_12_08_57_04_540.jpg,0.0,1.0,0.0,30.189909999999998
421,data/IMG/center_2019_05_12_08_57_04_631.jpg,data/IMG/left_2019_05_12_08_57_04_631.jpg,data/IMG/right_2019_05_12_08_57_04_631.jpg,2019_05_12_08_57_04_631.jpg,0.0,1.0,0.0,30.1899
422,data/IMG/center_2019_05_12_08_57_04_721.jpg,data/IMG/left_2019_05_12_08_57_04_721.jpg,data/IMG/right_2019_05_12_08_57_04_721.jpg,2019_05_12_08_57_04_721.jpg,0.0,1.0,0.0,30.189909999999998
423,data/IMG/center_2019_05_12_08_57_04_817.jpg,data/IMG/left_2019_05_12_08_57_04_817.jpg,data/IMG/right_2019_05_12_08_57_04_817.jpg,2019_05_12_08_57_04_817.jpg,0.0,1.0,0.0,30.189909999999998
424,data/IMG/center_2019_05_12_08_57_04_919.jpg,data/IMG/left_2019_05_12_08_57_04_919.jpg,data/IMG/right_2019_05_12_08_57_04_919.jpg,2019_05_12_08_57_04_919.jpg,0.0,1.0,0.0,30.1899
425,data/IMG/center_2019_05_12_08_57_05_001.jpg,data/IMG/left_2019_05_12_08_57_05_001.jpg,data/IMG/right_2019_05_12_08_57_05_001.jpg,2019_05_12_08_57_05_001.jpg,0.0,1.0,0.0,30.1899
426,data/IMG/center_2019_05_12_08_57_05_091.jpg,data/IMG/left_2019_05_12_08_57_05_091.jpg,data/IMG/right_2019_05_12_08_57_05_091.jpg,2019_05_12_08_57_05_091.jpg,0.0,1.0,0.0,30.189909999999998
427,data/IMG/center_2019_05_12_08_57_05_181.jpg,data/IMG/left_2019_05_12_08_57_05_181.jpg,data/IMG/right_2019_05_12_08_57_05_181.jpg,2019_05_12_08_57_05_181.jpg,0.0,1.0,0.0,30.189890000000002
428,data/IMG/center_2019_05_12_08_57_05_279.jpg,data/IMG/left_2019_05_12_08_57_05_279.jpg,data/IMG/right_2019_05_12_08_57_05_279.jpg,2019_05_12_08_57_05_279.jpg,0.0,1.0,0.0,30.189909999999998
429,data/IMG/center_2019_05_12_08_57_05_369.jpg,data/IMG/left_2019_05_12_08_57_05_369.jpg,data/IMG/right_2019_05_12_08_57_05_369.jpg,2019_05_12_08_57_05_369.jpg,0.0,1.0,0.0,30.189909999999998
430,data/IMG/center_2019_05_12_08_57_05_462.jpg,data/IMG/left_2019_05_12_08_57_05_462.jpg,data/IMG/right_2019_05_12_08_57_05_462.jpg,2019_05_12_08_57_05_462.jpg,0.0,1.0,0.0,30.189909999999998
431,data/IMG/center_2019_05_12_08_57_05_554.jpg,data/IMG/left_2019_05_12_08_57_05_554.jpg,data/IMG/right_2019_05_12_08_57_05_554.jpg,2019_05_12_08_57_05_554.jpg,0.0,1.0,0.0,30.189740000000004
432,data/IMG/center_2019_05_12_08_57_05_651.jpg,data/IMG/left_2019_05_12_08_57_05_651.jpg,data/IMG/right_2019_05_12_08_57_05_651.jpg,2019_05_12_08_57_05_651.jpg,0.0,1.0,0.0,30.189909999999998
433,data/IMG/center_2019_05_12_08_57_05_749.jpg,data/IMG/left_2019_05_12_08_57_05_749.jpg,data/IMG/right_2019_05_12_08_57_05_749.jpg,2019_05_12_08_57_05_749.jpg,0.0,1.0,0.0,30.189909999999998
434,data/IMG/center_2019_05_12_08_57_05_851.jpg,data/IMG/left_2019_05_12_08_57_05_851.jpg,data/IMG/right_2019_05_12_08_57_05_851.jpg,2019_05_12_08_57_05_851.jpg,0.0,1.0,0.0,30.189890000000002
435,data/IMG/center_2019_05_12_08_57_05_977.jpg,data/IMG/left_2019_05_12_08_57_05_977.jpg,data/IMG/right_2019_05_12_08_57_05_977.jpg,2019_05_12_08_57_05_977.jpg,0.0,1.0,0.0,30.189940000000004
436,data/IMG/center_2019_05_12_08_57_06_072.jpg,data/IMG/left_2019_05_12_08_57_06_072.jpg,data/IMG/right_2019_05_12_08_57_06_072.jpg,2019_05_12_08_57_06_072.jpg,-0.1,1.0,0.0,30.18739
437,data/IMG/center_2019_05_12_08_57_06_166.jpg,data/IMG/left_2019_05_12_08_57_06_166.jpg,data/IMG/right_2019_05_12_08_57_06_166.jpg,2019_05_12_08_57_06_166.jpg,-0.35,1.0,0.0,30.16335
438,data/IMG/center_2019_05_12_08_57_06_268.jpg,data/IMG/left_2019_05_12_08_57_06_268.jpg,data/IMG/right_2019_05_12_08_57_06_268.jpg,2019_05_12_08_57_06_268.jpg,0.0,1.0,0.0,30.189159999999998
439,data/IMG/center_2019_05_12_08_57_06_367.jpg,data/IMG/left_2019_05_12_08_57_06_367.jpg,data/IMG/right_2019_05_12_08_57_06_367.jpg,2019_05_12_08_57_06_367.jpg,0.0,1.0,0.0,30.189890000000002
440,data/IMG/center_2019_05_12_08_57_06_463.jpg,data/IMG/left_2019_05_12_08_57_06_463.jpg,data/IMG/right_2019_05_12_08_57_06_463.jpg,2019_05_12_08_57_06_463.jpg,0.0,1.0,0.0,30.19
441,data/IMG/center_2019_05_12_08_57_06_567.jpg,data/IMG/left_2019_05_12_08_57_06_567.jpg,data/IMG/right_2019_05_12_08_57_06_567.jpg,2019_05_12_08_57_06_567.jpg,0.0,1.0,0.0,30.190009999999997
442,data/IMG/center_2019_05_12_08_57_06_669.jpg,data/IMG/left_2019_05_12_08_57_06_669.jpg,data/IMG/right_2019_05_12_08_57_06_669.jpg,2019_05_12_08_57_06_669.jpg,0.0,1.0,0.0,30.19003
443,data/IMG/center_2019_05_12_08_57_06_775.jpg,data/IMG/left_2019_05_12_08_57_06_775.jpg,data/IMG/right_2019_05_12_08_57_06_775.jpg,2019_05_12_08_57_06_775.jpg,0.0,1.0,0.0,30.19003
444,data/IMG/center_2019_05_12_08_57_06_901.jpg,data/IMG/left_2019_05_12_08_57_06_901.jpg,data/IMG/right_2019_05_12_08_57_06_901.jpg,2019_05_12_08_57_06_901.jpg,0.0,1.0,0.0,30.19
445,data/IMG/center_2019_05_12_08_57_06_997.jpg,data/IMG/left_2019_05_12_08_57_06_997.jpg,data/IMG/right_2019_05_12_08_57_06_997.jpg,2019_05_12_08_57_06_997.jpg,0.0,1.0,0.0,30.19002
446,data/IMG/center_2019_05_12_08_57_07_098.jpg,data/IMG/left_2019_05_12_08_57_07_098.jpg,data/IMG/right_2019_05_12_08_57_07_098.jpg,2019_05_12_08_57_07_098.jpg,0.0,1.0,0.0,30.190009999999997
447,data/IMG/center_2019_05_12_08_57_07_195.jpg,data/IMG/left_2019_05_12_08_57_07_195.jpg,data/IMG/right_2019_05_12_08_57_07_195.jpg,2019_05_12_08_57_07_195.jpg,0.0,1.0,0.0,30.19003
448,data/IMG/center_2019_05_12_08_57_07_297.jpg,data/IMG/left_2019_05_12_08_57_07_297.jpg,data/IMG/right_2019_05_12_08_57_07_297.jpg,2019_05_12_08_57_07_297.jpg,0.0,1.0,0.0,30.19003
449,data/IMG/center_2019_05_12_08_57_07_401.jpg,data/IMG/left_2019_05_12_08_57_07_401.jpg,data/IMG/right_2019_05_12_08_57_07_401.jpg,2019_05_12_08_57_07_401.jpg,0.0,1.0,0.0,30.19
450,data/IMG/center_2019_05_12_08_57_07_510.jpg,data/IMG/left_2019_05_12_08_57_07_510.jpg,data/IMG/right_2019_05_12_08_57_07_510.jpg,2019_05_12_08_57_07_510.jpg,0.0,1.0,0.0,30.06775
451,data/IMG/center_2019_05_12_08_57_07_607.jpg,data/IMG/left_2019_05_12_08_57_07_607.jpg,data/IMG/right_2019_05_12_08_57_07_607.jpg,2019_05_12_08_57_07_607.jpg,0.0,1.0,0.0,30.001959999999997
452,data/IMG/center_2019_05_12_08_57_07_715.jpg,data/IMG/left_2019_05_12_08_57_07_715.jpg,data/IMG/right_2019_05_12_08_57_07_715.jpg,2019_05_12_08_57_07_715.jpg,0.0,1.0,0.0,30.084259999999997
453,data/IMG/center_2019_05_12_08_57_07_846.jpg,data/IMG/left_2019_05_12_08_57_07_846.jpg,data/IMG/right_2019_05_12_08_57_07_846.jpg,2019_05_12_08_57_07_846.jpg,0.0,1.0,0.0,30.300890000000003
454,data/IMG/center_2019_05_12_08_57_07_923.jpg,data/IMG/left_2019_05_12_08_57_07_923.jpg,data/IMG/right_2019_05_12_08_57_07_923.jpg,2019_05_12_08_57_07_923.jpg,0.0,1.0,0.0,30.187309999999997
455,data/IMG/center_2019_05_12_08_57_08_023.jpg,data/IMG/left_2019_05_12_08_57_08_023.jpg,data/IMG/right_2019_05_12_08_57_08_023.jpg,2019_05_12_08_57_08_023.jpg,0.0,1.0,0.0,30.190490000000004
456,data/IMG/center_2019_05_12_08_57_08_132.jpg,data/IMG/left_2019_05_12_08_57_08_132.jpg,data/IMG/right_2019_05_12_08_57_08_132.jpg,2019_05_12_08_57_08_132.jpg,0.0,1.0,0.0,30.19055
